50_50;ball_receipt_outcome;ball_recovery_recovery_failure;carry_end_location;clearance_aerial_won;counterpress;dribble_nutmeg;dribble_outcome;dribble_overrun;duel_outcome;duel_type;duration;foul_committed_advantage;foul_committed_card;foul_won_advantage;foul_won_defensive;goalkeeper_body_part;goalkeeper_end_location;goalkeeper_outcome;goalkeeper_position;goalkeeper_technique;goalkeeper_type;id;index;interception_outcome;location;match_id;minute;pass_aerial_won;pass_angle;pass_assisted_shot_id;pass_backheel;pass_body_part;pass_cross;pass_cut_back;pass_deflected;pass_end_location;pass_goal_assist;pass_height;pass_length;pass_outcome;pass_recipient;pass_recipient_id;pass_shot_assist;pass_switch;pass_type;period;play_pattern;player;player_id;position;possession;possession_team;possession_team_id;related_events;second;shot_aerial_won;shot_body_part;shot_end_location;shot_first_time;shot_freeze_frame;shot_key_pass_id;shot_one_on_one;shot_outcome;shot_statsbomb_xg;shot_technique;shot_type;substitution_outcome;substitution_outcome_id;substitution_replacement;substitution_replacement_id;tactics;team;team_id;timestamp;type;under_pressure;competition;season;block_offensive;foul_committed_offensive;foul_committed_type;injury_stoppage_in_chain;pass_miscommunication;pass_technique;pass_through_ball;block_deflection;ball_recovery_offensive;foul_committed_penalty;foul_won_penalty;shot_open_goal;shot_redirect;bad_behaviour_card;block_save_block;shot_deflected;miscontrol_aerial_won;clearance_body_part;clearance_head;clearance_left_foot;clearance_right_foot;goalkeeper_punched_out;off_camera;out;pass_inswinging;pass_outswinging;pass_straight;goalkeeper_shot_saved_to_post;pass_no_touch;shot_saved_to_post;goalkeeper_success_in_play;clearance_other;player_off_permanent;goalkeeper_shot_saved_off_target;shot_saved_off_target;shot_follows_dribble;dribble_no_touch;goalkeeper_lost_out;half_start_late_video_start;goalkeeper_lost_in_play;goalkeeper_penalty_saved_to_post;goalkeeper_saved_to_post;goalkeeper_success_out
;;;;;;;;;;;1.97303;;;;;;;;;;;6a5981d8-4bc6-4735-b84b-cb91107ff709;321;;[27.9, 73.2];22912;8;;;;;;;;;;;;;;;;;;;1;Regular Play;Trent Alexander-Arnold;3664.0;Right Back;15;Tottenham Hotspur;38;['cf04f795-91bf-4ef4-9c7c-b6747a84efa8'];51;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:08:51.211+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.56516;;;;;;;;;;;5447b832-a700-42ae-a2f1-2babc68f8be7;322;;[22.7, 58.7];22912;8;;;;;;;;;;;;;;;;;;;1;Regular Play;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;15;Tottenham Hotspur;38;['c723df2a-ed2e-449a-9fa8-c62d9bb0bbe1'];54;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:08:54.483+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.351431;;;;;;;;;;;04d11a41-cd8a-4df5-8323-4802ae5c6c98;326;;[21.9, 54.7];22912;8;;;;;;;;;;;;;;;;;;;1;Regular Play;Jordan Brian Henderson;3532.0;Right Center Midfield;15;Tottenham Hotspur;38;['b4124ad8-0ed5-4d95-8d9e-aaec02465cf1'];55;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:08:55.924+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.614248;;;;;;;;;;;e6e035dc-b1f1-4ee2-9b38-9483b7084a14;334;;[13.2, 54.9];22912;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Trent Alexander-Arnold;3664.0;Right Back;15;Tottenham Hotspur;38;['73b3ea87-5125-417e-a54f-71e339282f85'];0;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:09:00.151+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.416513;;;;;;;;;;;713f20b1-1160-4417-9bbc-25b959fd36d5;335;;[16.2, 53.3];22912;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;15;Tottenham Hotspur;38;['4c19da34-3f07-4b33-9017-5d1ad7e19b8b'];0;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:09:00.938+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.717309;;;;;;;;;;;3f87348e-cd6a-4507-a279-bcb35d9d48a6;341;;[20.8, 41.1];22912;9;;;;;;;;;;;;;;;;;;;1;Regular Play;Georginio Wijnaldum;3567.0;Left Center Midfield;15;Tottenham Hotspur;38;['31d3f96d-3cdb-4df4-ba4b-0ae4b852751c', '67b9cbde-0eb7-4800-9bfe-c2ce1ad406a6'];4;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:09:04.173+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.59842;;;;;;;;;;;2c7d87aa-5087-4f11-adea-ded42a19dc1b;347;;[109.6, 65.1];22912;9;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Christian Dannemann Eriksen;3043.0;Right Wing;16;Liverpool;24;['0430ed72-6680-4b75-8a6f-4cbb6ff88325', '27d5aa43-7ea4-422b-af04-4ddd51dce3de'];24;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:09:24.974+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.521962;;;;;;;;;;;c43cde26-8341-4d4a-a7ce-0937122d61fe;351;;[110.9, 47.6];22912;9;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Christian Dannemann Eriksen;3043.0;Right Wing;16;Liverpool;24;['07c94210-28fe-47ed-80b2-bc0fd96e6ba2', 'aa8ebd88-3eb1-44a6-94de-0ef4e9720475'];27;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:09:27.834+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.75261;;;;;;;;;;;1e4025bf-3d4e-4870-a3da-cda8120269d8;355;;[91.3, 31.7];22912;9;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Heung-Min Son;3083.0;Left Wing;16;Liverpool;24;['f6efab70-3d8d-4987-81a3-5e61e9a18f37'];30;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:09:30.145+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.32072;;;;;;;;;;;e83b45ca-366e-469f-a6c4-ccefa4c6f893;374;;[100.1, 36.7];22912;11;;;;;;;;;;;;;;;;;;;1;From Corner;Harry Kane;10955.0;Center Forward;17;Liverpool;24;['8970422e-1470-4021-aaa5-1bb10123a4e5'];3;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:11:03.068+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.039601;;;;;;;;;;;0a9fcd6d-b8de-4ed0-8a75-179f5ee7a470;383;;[49.2, 74.7];22912;11;;;;;;;;;;;;;;;;;;;1;From Throw In;Joël Andre Job Matip;3502.0;Right Center Back;18;Tottenham Hotspur;38;['dbe3f7cb-1d39-469c-9d84-2879b3c8189e'];37;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:11:37.393+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.605351;;;;;;;;;;;9135feef-4f39-4036-b8a5-46ad68643ca0;388;;[41.8, 74.5];22912;11;;;;;;;;;;;;;;;;;;;1;From Throw In;Joël Andre Job Matip;3502.0;Right Center Back;18;Tottenham Hotspur;38;['3903db3a-2fe0-43b0-9982-20e388ec6487', '82e35c65-96c9-4241-ae09-a06da3ee47d5'];41;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:11:41.249+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.199514;;;;;;;;;;;37b924bb-d525-45de-95b7-464eb34a6013;421;;[86.4, 51.6];22912;12;;;;;;;;;;;;;;;;;;;1;From Throw In;Roberto Firmino Barbosa de Oliveira;3535.0;Center Forward;20;Tottenham Hotspur;38;['25a5e154-8cb3-4def-8e7a-435246fef05c', 'e04a169d-c0e1-48c2-90f0-e67320f4f26a'];51;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:12:51.980+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;2.048893;;;;;;;;;;;14276a5e-895a-4842-8ab4-1e6b95e8936a;425;;[107.4, 44.6];22912;12;;;;;;;;;;;;;;;;;;;1;From Throw In;Roberto Firmino Barbosa de Oliveira;3535.0;Center Forward;20;Tottenham Hotspur;38;['43b764be-1b0d-4804-9f55-e979a199eedf', '97cee344-9eb4-468d-8439-78d72312aef1'];55;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:12:55.390+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.131108;;;;;;;;;;;6274224c-bbb6-4e85-a0c8-c4d30d93a63c;437;;[57.4, 70.9];22912;13;;;;;;;;;;;;;;;;;;;1;From Throw In;Jordan Brian Henderson;3532.0;Right Center Midfield;20;Tottenham Hotspur;38;['535f73dd-7217-4727-97fb-69fe3c4b1d02', '7d49aeaf-737e-452e-804e-d26107e76593'];10;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:13:10.031+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.763627;;;;;;;;;;;d97fb906-bd92-4212-bb06-bab48679405d;459;;[22.9, 8.5];22912;13;;;;;;;;;;;;;;;;;;;1;From Throw In;Georginio Wijnaldum;3567.0;Left Center Midfield;20;Tottenham Hotspur;38;['4c68ac08-d990-4283-8134-1d5a1ce35a18', 'e1ae0a7d-0bde-4d88-b2d4-d1015facdb91'];32;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:13:32.623+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.916085;;;;;;;;;;;da339f53-d152-470d-a111-2a96dd5ed689;466;;[36.1, 76.8];22912;13;;;;;;;;;;;;;;;;;;;1;From Throw In;Mohamed Salah;3531.0;Right Wing;21;Tottenham Hotspur;38;['449923a8-c822-422d-9047-fec53d728102', '4656a0a4-7307-4052-9343-daa87fcf247f'];48;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:13:48.315+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.722787;;;;;;;;;;;4428b2dc-c53f-418e-971d-a248852b7047;480;;[69.2, 69.3];22912;14;;;;;;;;;;;;;;;;;;;1;From Throw In;Moussa Sissoko;3091.0;Right Defensive Midfield;22;Liverpool;24;['385c8a6e-0005-4fef-ba89-ae8284a0f808'];31;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:14:31.685+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.048859;;;;;;;;;;;cadb5828-441c-47cf-9064-50061d8cfc16;509;;[65.1, 20.3];22912;15;;;;;;;;;;;;;;;;;;;1;Regular Play;Sadio Mané;3629.0;Left Wing;23;Tottenham Hotspur;38;['1bc493b3-28be-46dd-9afc-03f32c7bf4f0', '9be4dd0b-305d-49a5-9765-b683f3235bb3'];0;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:15:00.250+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.49406;;;;;;;;;;;cb135c83-d961-4aeb-b6a0-c3de4ddeb727;524;;[71.9, 18.4];22912;15;;;;;;;;;;;;;;;;;;;1;Regular Play;Sadio Mané;3629.0;Left Wing;23;Tottenham Hotspur;38;;7;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:15:07.569+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.789549;;;;;;;;;;;f93fee2e-1530-4b3d-93f6-a9b551866641;566;;[76.8, 23.9];22912;16;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Bamidele Alli;3094.0;Center Attacking Midfield;24;Liverpool;24;['06d5a326-bdbf-46eb-8a32-3bd3092df0ff', '89788f10-fc69-4ad8-bd97-53b737b4c440'];14;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:16:14.415+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.668938;;;;;;;;;;;a8011b03-80d4-4ba7-856b-23cae85910ee;581;;[41.3, 48.1];22912;16;;;;;;;;;;;;;;;;;;;1;From Throw In;Bamidele Alli;3094.0;Center Attacking Midfield;25;Liverpool;24;['96fb85a9-843b-46af-b9d0-0ebd1072ab53', '9d90770e-9d6b-45a5-9b79-1e8ce6c0c266', 'c89283e8-b874-48dc-be60-b6dc99b3cf05'];44;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:16:44.620+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.601888;;;;;;;;;;;78748d50-224a-428c-8c27-7f7e03aa85ff;615;;[62.9, 76.0];22912;18;;;;;;;;;;;;;;;;;;;1;Regular Play;Kieran Trippier;3308.0;Right Back;30;Liverpool;24;['49f6e2f8-046f-431a-a1bd-d65361709298', 'a6d6eec3-bc97-4425-9493-bffdde2955a6'];16;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:18:16.451+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;1.077776;;;;;;;;;;;706cff97-bb36-4517-baea-b7c786712304;623;;[43.3, 27.4];22912;18;;;;;;;;;;;;;;;;;;;1;Regular Play;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;31;Tottenham Hotspur;38;['c9427df2-c9b8-4e07-bb82-9ddd09dc4e20', 'cc0bfef6-099e-4b98-8f1f-ad61e2c0103f'];21;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:18:21.062+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.730845;;;;;;;;;;;fcb50ad2-2593-4edc-bb55-4d43a770c625;632;;[63.4, 34.8];22912;18;;;;;;;;;;;;;;;;;;;1;Regular Play;Harry Winks;3082.0;Left Center Midfield;32;Liverpool;24;['47c35212-e9ad-4c25-b453-615897378aa3', '4ae5fd8f-5007-411d-94ff-d1fa666ebc93', 'f4f78be5-64b5-46f2-b65d-7208b444ef77'];26;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:18:26.904+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.694751;;;;;;;;;;;efd8ae4b-b66d-4c16-abde-664d3cd86be9;641;;[21.1, 67.8];22912;18;;;;;;;;;;;;;;;;;;;1;Regular Play;Moussa Sissoko;3091.0;Right Defensive Midfield;32;Liverpool;24;['62e9788e-3760-42ec-bd24-d16c2e853091', 'ae0644aa-e9e7-4ce3-9f2e-8be5ecb66fbe'];34;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:18:34.678+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;3.661963;;;;;;;;;;;893197c0-bea5-44f8-ade7-fcf4c1ae26d5;643;;[107.0, 6.6];22912;18;;;;;;;;;;;;;;;;;;;1;Regular Play;Andrew Robertson;3655.0;Left Back;32;Liverpool;24;['3993585a-d1b2-44b7-a260-34d59d8a99d0'];36;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:18:36.592+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.708132;;;;;;;;;;;210d35d4-e1d9-4716-89ea-478c1d506a89;657;;[107.6, 5.8];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Sadio Mané;3629.0;Left Wing;33;Tottenham Hotspur;38;['7f16e7bf-1036-4c66-bbf7-6ec93527a4e3', 'aacc917a-8dcd-439f-87a7-0e4e173cf577'];1;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:01.770+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.788553;;;;;;;;;;;bcf94e2c-6e05-4a48-8196-70feaeeaaeea;659;;[74.4, 18.8];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Virgil van Dijk;3669.0;Left Center Back;33;Tottenham Hotspur;38;['417ff005-f8f8-4fde-b656-77285b2f9cda', '48ee1c7c-bb01-415c-9398-dadb105d8994', '4d9c73dc-2bc9-4069-8d6a-37c89f74ebea'];4;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:04.286+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.475481;;;;;;;;;;;ff391cb9-3b80-4ea7-8046-1142b36fdc4d;663;;[78.0, 22.8];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Virgil van Dijk;3669.0;Left Center Back;33;Tottenham Hotspur;38;['5583a898-94d9-4d4e-8271-07a240adaddf', '991c6772-04e9-45eb-8e1e-b371557e981f', 'c357ab03-1d4e-457f-9ea5-2256c9a2a241'];6;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:06.521+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.600522;;;;;;;;;;;a6c30ae6-91c4-44d3-ba35-c6992858f28c;666;;[77.1, 34.1];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Jordan Brian Henderson;3532.0;Right Center Midfield;33;Tottenham Hotspur;38;['5583a898-94d9-4d4e-8271-07a240adaddf', 'c357ab03-1d4e-457f-9ea5-2256c9a2a241'];7;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:07.556+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.393042;;;;;;;;;;;13f99e12-ab69-4815-9e3c-9644980caffa;670;;[33.4, 36.9];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Trent Alexander-Arnold;3664.0;Right Back;33;Tottenham Hotspur;38;['3fa24450-1025-4286-a424-84f6c4d968ad'];10;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:10.442+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.593518;;;;;;;;;;;04040efa-1dce-46c3-a0d0-b445f1f7cd7a;681;;[40.6, 39.6];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;33;Tottenham Hotspur;38;['49e5fef6-f700-4df9-984c-08bcc6c874e1', '64395487-79ba-410b-aaa2-49ffcd41117f'];21;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:21.245+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.747775;;;;;;;;;;;39586bcd-c2c1-40b2-b747-050e7c188205;683;;[37.4, 29.7];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Georginio Wijnaldum;3567.0;Left Center Midfield;33;Tottenham Hotspur;38;['2dffd96a-62c8-4828-9960-a7abda562b03', '6d320736-1595-436b-9d14-6f8637189b25', '973b3e07-daae-477c-9fd6-997217289710'];22;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:22.105+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.364742;;;;;;;;;;;fe25c167-945f-4e5a-ac47-2fc0b14831ba;689;;[41.8, 34.6];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Roberto Firmino Barbosa de Oliveira;3535.0;Center Forward;33;Tottenham Hotspur;38;['51979147-8106-4d9f-af33-b0b21b9ab3b1', '5738194f-5711-4b20-a0bd-10237dc6e6a5'];24;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:24.061+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.745602;;;;;;;;;;;ac13d6f1-9d76-466e-a9ca-7f0adea5c903;696;;[28.6, 36.9];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Fábio Henrique Tavares;3247.0;Center Defensive Midfield;33;Tottenham Hotspur;38;['c4249396-1d19-48b1-8f3b-3e75bd39a0b6', 'ebfbc529-37c1-4786-b2bd-7a0483de9677'];29;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:29.308+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.508442;;;;;;;;;;;e0f2f064-84be-4c0e-a9f6-9fbff30c8795;703;;[22.3, 46.1];22912;19;;;;;;;;;;;;;;;;;;;1;From Goal Kick;Joël Andre Job Matip;3502.0;Right Center Back;33;Tottenham Hotspur;38;['b11f9cf2-d5fe-4a96-a9c0-9bc8b19179a0', 'f23ce707-1fa1-4a13-bc4a-3a68fc036c51'];32;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:32.733+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.618502;;;;;;;;;;;922ac5f0-04fd-47e4-95af-043f6a6ac4ba;710;;[18.3, 69.0];22912;19;;;;;;;;;;;;;;;;;;;1;From Throw In;Jordan Brian Henderson;3532.0;Right Center Midfield;34;Tottenham Hotspur;38;['2de78271-8899-4f27-af04-bdf86a51b19f', 'da739ea0-bad4-45d5-913c-1d6f8ff147e4', 'e88abd06-b764-4a10-bf37-a9df34f49f82'];41;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:41.973+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.657802;;;;;;;;;;;60c23890-d596-472c-a143-05e0031ec7ae;716;;[14.1, 70.3];22912;19;;;;;;;;;;;;;;;;;;;1;From Throw In;Trent Alexander-Arnold;3664.0;Right Back;34;Tottenham Hotspur;38;['0945763f-422d-4126-9463-3aa47b85f9d8', 'c2a1e290-4918-4077-83d2-73eede98fc67'];45;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:19:45.129+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.686915;;;;;;;;;;;bf6ab944-076d-454a-a3ab-5660dabc2ffa;755;;[24.3, 23.9];22912;20;;;;;;;;;;;;;;;;;;;1;From Keeper;Heung-Min Son;3083.0;Left Wing;35;Liverpool;24;['6756f294-3db9-4576-819c-e286efc1aa93', 'c27565f9-75e0-4a35-8359-750dbcc96678'];29;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:20:29.400+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;1.759192;;;;;;;;;;;1785a15c-ca0e-4c5b-9eb6-086117d98623;765;;[4.1, 15.3];22912;21;;;;;;;;;;;;;;;;;;;1;From Throw In;Jan Vertonghen;3077.0;Left Center Back;37;Liverpool;24;['1b37cb22-b30d-4888-8b62-0a6b2bbb53f2', 'f2dd28a9-b9aa-4505-9cf1-028a53e6acb2'];50;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:21:50.619+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;0.701646;;;;;;;;;;;045901bf-a9f6-49bd-9ec5-816c3e72df1d;771;;[97.5, 7.9];22912;22;;;;;;;;;;;;;;;;;;;1;From Throw In;Sadio Mané;3629.0;Left Wing;38;Tottenham Hotspur;38;['1a1d43dc-ee6a-4d34-b1e4-ceaee049e577', 'f225e02c-2d79-4965-b9d0-1d4016fefff5'];19;;;;;;;;;;;;;;;;;Liverpool;24;2025-02-02T00:22:19.554+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;true;;;;;;0.787497;;;;;;;;;;;0a9185fc-7271-4d76-9773-d667e048824f;778;;[16.9, 65.9];22912;22;;;;;;;;;;;;;;;;;;;1;From Throw In;Bamidele Alli;3094.0;Center Attacking Midfield;38;Tottenham Hotspur;38;['2b421277-6888-49ce-8a6f-562c7f6f798d', '5fee3954-d12d-48cf-9f01-3b83d112ddeb'];22;;;;;;;;;;;;;;;;;Tottenham Hotspur;38;2025-02-02T00:22:22.008+01:00;Pressure;;Europe - Champions League;2018/2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
